DATETIME,CAT,CS_ID,LAT,LON,MSWS,ORIGIN_BASIN,TimeRelativeToLMI,TC_MHWINT_CLASS
2017-05-30 00:00:00,SCS,201702,21.1,91.8,60.0,BOB,0.125,MHW
2017-05-30 03:00:00,SCS,201702,21.8,91.9,60.0,BOB,0.25,MHW
2017-05-30 06:00:00,SCS,201702,22.8,91.9,55.0,BOB,0.375,MHW
2017-05-30 09:00:00,CS,201702,23.6,92.1,40.0,BOB,0.5,MHW
2017-05-30 12:00:00,DD,201702,24.2,92.2,30.0,BOB,0.625,MHW
2017-05-30 18:00:00,D,201702,25.3,92.4,20.0,BOB,0.875,MHW
2017-11-29 03:00:00,D,201709,6.5,81.8,25.0,BOB,-3.125,OTHER
2017-11-29 06:00:00,D,201709,6.5,80.4,25.0,BOB,-3.0,OTHER
2017-11-29 12:00:00,D,201709,6.2,80.0,25.0,BOB,-2.75,OTHER
2017-11-29 18:00:00,D,201709,6.3,79.2,25.0,BOB,-2.5,OTHER
2017-11-29 21:00:00,DD,201709,6.5,78.6,30.0,BOB,-2.375,OTHER
2017-11-30 00:00:00,DD,201709,6.7,78.3,30.0,BOB,-2.25,OTHER
2017-11-30 03:00:00,CS,201709,7.5,77.5,35.0,BOB,-2.125,OTHER
2017-11-30 06:00:00,CS,201709,7.8,76.9,40.0,BOB,-2.0,OTHER
2017-11-30 09:00:00,CS,201709,7.9,76.4,45.0,BOB,-1.875,OTHER
2017-11-30 12:00:00,CS,201709,8.2,75.8,45.0,BOB,-1.75,OTHER
2017-11-30 15:00:00,CS,201709,8.3,75.4,45.0,BOB,-1.625,OTHER
2017-11-30 18:00:00,CS,201709,8.5,74.9,45.0,BOB,-1.5,OTHER
2017-11-30 21:00:00,CS,201709,8.6,74.5,45.0,BOB,-1.375,OTHER
2017-12-01 00:00:00,SCS,201709,8.8,74.0,50.0,BOB,-1.25,OTHER
2017-12-01 03:00:00,SCS,201709,8.9,73.8,55.0,BOB,-1.125,OTHER
2017-12-01 06:00:00,SCS,201709,9.0,73.4,60.0,BOB,-1.0,OTHER
2017-12-01 09:00:00,VSCS,201709,9.1,73.0,65.0,BOB,-0.875,OTHER
2017-12-01 12:00:00,VSCS,201709,9.2,72.8,65.0,BOB,-0.75,OTHER
2017-12-01 15:00:00,VSCS,201709,9.3,72.5,65.0,BOB,-0.625,OTHER
2017-12-01 18:00:00,VSCS,201709,9.4,72.1,70.0,BOB,-0.5,OTHER
2017-12-01 21:00:00,VSCS,201709,9.5,71.8,75.0,BOB,-0.375,OTHER
2017-12-02 00:00:00,VSCS,201709,9.6,71.5,80.0,BOB,-0.25,OTHER
2017-12-02 03:00:00,VSCS,201709,9.7,71.2,80.0,BOB,-0.125,OTHER
2017-12-02 06:00:00,VSCS,201709,9.8,71.0,85.0,BOB,0.0,OTHER
2017-12-02 09:00:00,VSCS,201709,10.2,70.6,85.0,BOB,0.125,OTHER
2017-12-02 12:00:00,VSCS,201709,10.5,70.3,85.0,BOB,0.25,OTHER
2017-12-02 15:00:00,VSCS,201709,10.8,70.0,85.0,BOB,0.375,OTHER
2017-12-02 18:00:00,VSCS,201709,11.1,69.7,85.0,BOB,0.5,OTHER
2017-12-02 21:00:00,VSCS,201709,11.3,69.5,85.0,BOB,0.625,OTHER
2017-12-03 00:00:00,VSCS,201709,11.7,69.2,85.0,BOB,0.75,OTHER
2017-12-03 03:00:00,VSCS,201709,12.1,69.0,80.0,BOB,0.875,OTHER
2017-12-03 06:00:00,VSCS,201709,12.3,68.9,75.0,BOB,1.0,OTHER
2017-12-03 09:00:00,VSCS,201709,12.4,68.8,75.0,BOB,1.125,OTHER
2017-12-03 12:00:00,VSCS,201709,12.9,68.7,75.0,BOB,1.25,OTHER
2017-12-03 15:00:00,VSCS,201709,13.1,68.6,75.0,BOB,1.375,OTHER
2017-12-03 18:00:00,VSCS,201709,13.5,68.5,75.0,BOB,1.5,OTHER
2017-12-03 21:00:00,VSCS,201709,14.0,68.5,75.0,BOB,1.625,OTHER
2017-12-04 00:00:00,VSCS,201709,14.5,68.5,70.0,BOB,1.75,OTHER
2017-12-04 03:00:00,VSCS,201709,14.7,68.5,65.0,BOB,1.875,OTHER
2017-12-04 06:00:00,VSCS,201709,14.9,68.7,65.0,BOB,2.0,OTHER
2017-12-04 09:00:00,VSCS,201709,15.2,69.0,65.0,BOB,2.125,OTHER
2017-12-04 12:00:00,SCS,201709,15.7,69.2,60.0,BOB,2.25,OTHER
2017-12-04 15:00:00,SCS,201709,16.1,69.5,60.0,BOB,2.375,OTHER
2017-12-04 18:00:00,SCS,201709,16.5,69.8,55.0,BOB,2.5,OTHER
2017-12-04 21:00:00,SCS,201709,16.9,70.1,55.0,BOB,2.625,OTHER
2017-12-05 00:00:00,SCS,201709,17.3,70.4,50.0,BOB,2.75,OTHER
2017-12-05 03:00:00,CS,201709,17.7,70.7,45.0,BOB,2.875,OTHER
2017-12-05 06:00:00,CS,201709,18.1,71.0,40.0,BOB,3.0,OTHER
2017-12-05 09:00:00,DD,201709,18.3,71.2,30.0,BOB,3.125,OTHER
2017-12-05 12:00:00,DD,201709,18.5,71.4,30.0,BOB,3.25,OTHER
2017-12-05 15:00:00,D,201709,18.8,71.6,25.0,BOB,3.375,OTHER
2017-12-05 18:00:00,D,201709,19.2,71.9,20.0,BOB,3.5,OTHER
2018-09-19 15:00:00,D,201810,17.2,89.0,25.0,BOB,-1.0,NON-MHW
2018-09-19 18:00:00,D,201810,17.4,88.8,25.0,BOB,-0.875,NON-MHW
2018-09-20 00:00:00,D,201810,17.5,87.5,25.0,BOB,-0.625,NON-MHW
2018-09-20 03:00:00,DD,201810,17.5,87.0,30.0,BOB,-0.5,NON-MHW
2018-09-20 06:00:00,DD,201810,17.6,86.8,30.0,BOB,-0.375,NON-MHW
2018-09-20 12:00:00,DD,201810,18.4,85.8,30.0,BOB,-0.125,NON-MHW
2018-09-20 15:00:00,CS,201810,18.7,85.6,35.0,BOB,0.0,NON-MHW
2018-09-20 18:00:00,CS,201810,19.2,85.0,35.0,BOB,0.125,NON-MHW
2018-09-21 21:00:00,CS,201810,19.6,84.4,35.0,BOB,1.25,NON-MHW
2018-09-21 00:00:00,DD,201810,20.0,83.7,30.0,BOB,0.375,NON-MHW
2018-09-21 03:00:00,DD,201810,20.5,82.5,30.0,BOB,0.5,NON-MHW
2018-09-21 06:00:00,DD,201810,21.0,81.4,30.0,BOB,0.625,NON-MHW
2018-09-21 12:00:00,D,201810,21.4,80.2,25.0,BOB,0.875,NON-MHW
2018-09-21 18:00:00,D,201810,21.4,78.7,25.0,BOB,1.125,NON-MHW
2018-09-22 00:00:00,D,201810,22.3,76.9,25.0,BOB,1.375,NON-MHW
2018-09-22 03:00:00,D,201810,22.9,76.3,20.0,BOB,1.5,NON-MHW
2018-09-22 06:00:00,D,201810,22.9,76.3,20.0,BOB,1.625,NON-MHW
2018-10-08 03:00:00,D,201812,14.0,88.8,25.0,BOB,-2.375,MHW
2018-10-08 06:00:00,D,201812,14.0,88.8,25.0,BOB,-2.25,MHW
2018-10-08 12:00:00,D,201812,14.3,88.2,25.0,BOB,-2.0,MHW
2018-10-08 18:00:00,DD,201812,14.5,87.6,30.0,BOB,-1.75,MHW
2018-10-09 00:00:00,DD,201812,14.7,87.1,30.0,BOB,-1.5,MHW
2018-10-09 03:00:00,DD,201812,14.7,86.9,30.0,BOB,-1.375,MHW
2018-10-09 06:00:00,CS,201812,14.8,86.7,35.0,BOB,-1.25,MHW
2018-10-09 09:00:00,CS,201812,14.9,86.6,35.0,BOB,-1.125,MHW
2018-10-09 12:00:00,CS,201812,15.1,86.4,40.0,BOB,-1.0,MHW
2018-10-09 15:00:00,CS,201812,15.3,86.2,40.0,BOB,-0.875,MHW
2018-10-09 18:00:00,CS,201812,15.5,86.0,45.0,BOB,-0.75,MHW
2018-10-09 21:00:00,SCS,201812,15.7,85.8,50.0,BOB,-0.625,MHW
2018-10-10 00:00:00,SCS,201812,16.0,85.8,55.0,BOB,-0.5,MHW
2018-10-10 03:00:00,SCS,201812,16.5,85.8,60.0,BOB,-0.375,MHW
