IO, 01, 2003051600,   , BEST,   0, 145N,  871E,  40,  994, TS,  34, NEQ,   50,   50,   50,   50, 1000,  120,  50,   0,   0, 
IO, 01, 2003051606,   , BEST,   0, 142N,  871E,  45,  991, TS,  34, NEQ,   50,   50,   50,   50, 1000,  120,  50,   0,   0, 
IO, 01, 2003051612,   , BEST,   0, 141N,  868E,  45,  991, TS,  34, NEQ,   50,   50,   50,   50, 1000,  120,  50,   0,   0, 
IO, 01, 2003051618,   , BEST,   0, 137N,  868E,  40,  994, TS,  34, NEQ,   40,   40,   50,   50, 1002,  100,  40,   0,   0, 
IO, 01, 2003051700,   , BEST,   0, 133N,  874E,  40,  994, TS,  34, NEQ,   40,   40,   50,   50, 1002,  100,  40,   0,   0, 
IO, 01, 2003051706,   , BEST,   0, 131N,  883E,  40,  994, TS,  34, NEQ,   45,  100,  100,   45, 1002,  110,  40,   0,   0, 
IO, 01, 2003051712,   , BEST,   0, 133N,  893E,  40,  994, TS,  34, NEQ,   45,  100,  100,   45, 1002,  110,  40,   0,   0, 
IO, 01, 2003051718,   , BEST,   0, 137N,  902E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 
IO, 01, 2003051800,   , BEST,   0, 143N,  910E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 
IO, 01, 2003051806,   , BEST,   0, 152N,  915E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  110,  40,   0,   0, 
IO, 01, 2003051812,   , BEST,   0, 159N,  923E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  110,  40,   0,   0, 
IO, 01, 2003051818,   , BEST,   0, 167N,  930E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1002,  110,  50,   0,   0, 
IO, 01, 2003051900,   , BEST,   0, 175N,  932E,  35,  997, TS,  34, NEQ,   60,   60,   90,   90, 1002,  135,  50,   0,   0, 
IO, 01, 2003051906,   , BEST,   0, 183N,  933E,  45,  991, TS,  34, NEQ,   60,   60,   90,   90, 1002,  115,  40,   0,   0, 
IO, 01, 2003051912,   , BEST,   0, 190N,  937E,  45,  991, TS,  34, NEQ,   60,   60,   90,   90, 1002,  115,  40,   0,   0, 
IO, 01, 2003051918,   , BEST,   0, 199N,  941E,  40,  994, TS,  34, NEQ,   60,   60,   90,   90, 
